site,roll,filename,exif-datetime,filedatetime
2A,R1,NIA_S1_2A_R1_IMAG0016.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0017.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0018.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0019.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0020.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0021.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0022.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0023.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0024.JPG,2016:11:02 00:36:26,2017:08:31 18:37:54
2A,R1,NIA_S1_2A_R1_IMAG0025.JPG,2016:11:02 00:36:26,2017:08:31 18:37:55
2A,R1,NIA_S1_2A_R1_IMAG0026.JPG,2016:11:02 00:36:26,2017:08:31 18:37:55
2A,R1,NIA_S1_2A_R1_IMAG0027.JPG,2016:11:02 00:36:26,2017:08:31 18:37:55
2A,R1,NIA_S1_2A_R1_IMAG0028.JPG,2016:11:02 00:36:26,2017:08:31 18:37:55
2A,R1,NIA_S1_2A_R1_IMAG0029.JPG,2016:11:02 00:36:26,2017:08:31 18:37:50
2A,R1,NIA_S1_2A_R1_IMAG0030.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0031.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0032.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0033.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0034.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0035.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0036.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0037.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0038.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0039.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0040.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0041.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0042.JPG,2016:11:02 00:36:26,2017:08:31 18:37:51
2A,R1,NIA_S1_2A_R1_IMAG0043.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0044.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0045.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0046.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0047.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0048.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0049.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0050.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0051.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0052.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0053.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2A,R1,NIA_S1_2A_R1_IMAG0054.JPG,2016:11:02 00:36:26,2017:08:31 18:37:52
2B,R1,NIA_S1_2B_R1_IMAG0001.JPG,2016:10:03 05:58:38,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0002.JPG,2016:10:03 05:58:40,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0003.JPG,2016:10:04 07:17:53,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0004.JPG,2016:10:04 07:17:52,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0005.JPG,2016:10:04 07:17:54,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0006.JPG,2016:10:04 20:26:34,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0007.JPG,2016:10:06 00:41:19,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0008.JPG,2016:10:06 00:41:23,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0009.JPG,2016:10:06 00:41:22,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0010.JPG,2016:10:06 00:41:25,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0011.JPG,2016:10:06 00:41:24,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0012.JPG,2016:10:06 00:41:26,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0013.JPG,2016:10:06 06:18:51,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0014.JPG,2016:10:06 06:18:53,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0015.JPG,2016:10:06 06:18:54,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0016.JPG,2016:10:06 06:19:07,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0017.JPG,2016:10:06 06:19:06,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0018.JPG,2016:10:06 06:19:08,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0019.JPG,2016:10:06 16:27:36,2017:08:31 18:37:57
2B,R1,NIA_S1_2B_R1_IMAG0020.JPG,2016:10:06 22:14:31,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0021.JPG,2016:10:06 22:14:33,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0022.JPG,2016:10:06 22:14:32,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0023.JPG,2016:10:06 22:14:37,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0024.JPG,2016:10:06 22:14:36,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0025.JPG,2016:10:06 22:14:38,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0026.JPG,2016:10:08 09:59:45,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0027.JPG,2016:10:15 20:41:19,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0028.JPG,2016:10:15 20:41:20,2017:08:31 18:37:56
2B,R1,NIA_S1_2B_R1_IMAG0029.JPG,2016:10:19 20:05:59,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0030.JPG,2016:10:27 14:22:47,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0031.JPG,2016:10:29 15:05:43,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0032.JPG,2016:10:29 15:05:45,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0033.JPG,2016:10:29 15:05:44,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0034.JPG,2016:10:30 17:23:03,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0035.JPG,2016:10:30 17:23:05,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0036.JPG,2016:11:03 19:16:23,2017:08:31 18:37:55
2B,R1,NIA_S1_2B_R1_IMAG0037.JPG,2016:11:03 19:16:25,2017:08:31 18:37:55
2C,R1,NIA_S1_2C_R1_IMAG0001.JPG,2016:07:31 12:47:40,2017:08:31 18:37:57
2C,R1,NIA_S1_2C_R1_IMAG0002.JPG,2016:08:14 14:48:30,2017:08:31 18:37:57
2C,R1,NIA_S1_2C_R1_IMAG0003.JPG,2016:08:14 21:49:53,2017:08:31 18:37:57
2C,R1,NIA_S1_2C_R1_IMAG0004.JPG,2016:08:16 14:19:10,2017:08:31 18:37:58
2C,R1,NIA_S1_2C_R1_IMAG0005.JPG,2016:08:18 12:55:12,2017:08:31 18:37:58
2C,R1,NIA_S1_2C_R1_IMAG0006.JPG,2016:08:18 12:58:11,2017:08:31 18:37:58
2D,R1,NIA_S1_2D_R1_IMAG0001.JPG,2016:08:18 12:58:11,2017:08:31 18:37:57
2D,R1,NIA_S1_2D_R1_IMAG0002.JPG,2016:08:18 12:58:11,2017:08:31 18:37:57
2D,R1,NIA_S1_2D_R1_IMAG0003.JPG,2016:08:18 12:58:11,2017:08:31 18:37:57
2E,R1,NIA_S1_2E_R1_IMAG0001.JPG,2016:10:24 23:45:25,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0002.JPG,2016:10:24 23:47:50,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0003.JPG,2016:10:24 23:48:40,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0004.JPG,2016:10:24 23:49:32,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0005.JPG,2016:10:24 23:51:15,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0006.JPG,2016:10:25 18:18:42,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0007.JPG,2016:10:25 18:19:01,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0008.JPG,2016:10:25 18:19:16,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0009.JPG,2016:10:25 18:20:16,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0010.JPG,2016:10:25 20:14:46,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0011.JPG,2016:10:25 20:15:15,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0012.JPG,2016:10:25 20:23:08,2017:08:31 18:39:01
2E,R1,NIA_S1_2E_R1_IMAG0013.JPG,2016:10:25 20:24:41,2017:08:31 18:39:02
2E,R1,NIA_S1_2E_R1_IMAG0014.JPG,2016:10:25 20:25:56,2017:08:31 18:39:02
2E,R1,NIA_S1_2E_R1_IMAG0015.JPG,2016:10:25 20:28:01,2017:08:31 18:39:02
2E,R1,NIA_S1_2E_R1_IMAG0016.JPG,2016:10:25 20:29:19,2017:08:31 18:39:02
2E,R1,NIA_S1_2E_R1_IMAG0017.JPG,2016:10:25 20:37:14,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0018.JPG,2016:10:25 20:39:30,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0019.JPG,2016:10:25 20:52:06,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0020.JPG,2016:10:25 20:52:48,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0021.JPG,2016:10:25 20:53:07,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0022.JPG,2016:10:25 20:53:59,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0023.JPG,2016:10:25 20:55:04,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0024.JPG,2016:10:25 22:09:21,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0025.JPG,2016:10:25 22:09:40,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0026.JPG,2016:10:25 23:12:20,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0027.JPG,2016:10:26 04:41:47,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0028.JPG,2016:10:26 04:42:56,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0029.JPG,2016:10:26 04:43:11,2017:08:31 18:39:03
2E,R1,NIA_S1_2E_R1_IMAG0030.JPG,2016:10:26 06:28:27,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0031.JPG,2016:10:26 08:05:28,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0032.JPG,2016:10:26 08:05:44,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0033.JPG,2016:10:26 08:05:59,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0034.JPG,2016:10:26 08:20:44,2017:08:31 18:38:57
2E,R1,NIA_S1_2E_R1_IMAG0035.JPG,2016:10:26 08:27:40,2017:08:31 18:38:57
2E,R1,NIA_S1_2E_R1_IMAG0036.JPG,2016:10:26 08:28:09,2017:08:31 18:38:57
2E,R1,NIA_S1_2E_R1_IMAG0037.JPG,2016:10:27 12:36:25,2017:08:31 18:38:57
2E,R1,NIA_S1_2E_R1_IMAG0038.JPG,2016:10:27 16:25:50,2017:08:31 18:38:57
2E,R1,NIA_S1_2E_R1_IMAG0039.JPG,2016:10:27 16:27:13,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0040.JPG,2016:10:27 16:27:29,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0041.JPG,2016:10:27 17:36:44,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0042.JPG,2016:10:27 17:36:59,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0043.JPG,2016:10:27 17:40:17,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0044.JPG,2016:10:27 17:42:00,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0045.JPG,2016:10:27 18:01:09,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0046.JPG,2016:10:27 18:01:35,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0047.JPG,2016:10:27 18:02:34,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0048.JPG,2016:10:27 18:03:05,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0049.JPG,2016:10:28 10:40:54,2017:08:31 18:38:58
2E,R1,NIA_S1_2E_R1_IMAG0050.JPG,2016:10:29 11:49:59,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0051.JPG,2016:10:29 18:16:24,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0052.JPG,2016:10:29 18:18:10,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0053.JPG,2016:10:29 20:01:16,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0054.JPG,2016:10:29 20:01:38,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0055.JPG,2016:10:29 20:32:44,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0056.JPG,2016:10:29 20:33:19,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0057.JPG,2016:10:29 20:42:26,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0058.JPG,2016:10:29 20:53:17,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0059.JPG,2016:10:29 20:54:15,2017:08:31 18:38:59
2E,R1,NIA_S1_2E_R1_IMAG0060.JPG,2016:10:29 20:57:48,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0061.JPG,2016:10:29 21:04:17,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0062.JPG,2016:10:29 21:06:44,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0063.JPG,2016:10:29 21:07:24,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0064.JPG,2016:10:29 21:07:39,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0065.JPG,2016:10:29 21:08:25,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0066.JPG,2016:10:29 21:08:55,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0067.JPG,2016:10:29 21:09:59,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0068.JPG,2016:10:29 21:10:33,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0069.JPG,2016:10:29 21:15:17,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0070.JPG,2016:10:29 21:16:52,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0071.JPG,2016:10:29 21:23:57,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0072.JPG,2016:10:29 21:24:49,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0073.JPG,2016:10:29 21:29:49,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0074.JPG,2016:10:29 21:30:05,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0075.JPG,2016:10:29 21:31:03,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0076.JPG,2016:10:29 21:33:22,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0077.JPG,2016:10:29 21:34:02,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0078.JPG,2016:10:29 21:50:53,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0079.JPG,2016:10:29 21:52:47,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0080.JPG,2016:10:29 21:58:52,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0081.JPG,2016:10:29 21:59:42,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0082.JPG,2016:10:29 22:07:54,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0083.JPG,2016:10:29 22:08:09,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0084.JPG,2016:10:29 22:09:57,2017:08:31 18:38:55
2E,R1,NIA_S1_2E_R1_IMAG0085.JPG,2016:10:30 00:18:04,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0086.JPG,2016:10:30 00:20:04,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0087.JPG,2016:10:30 00:22:17,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0088.JPG,2016:10:30 00:35:29,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0089.JPG,2016:10:30 02:28:16,2017:08:31 18:38:56
2E,R1,NIA_S1_2E_R1_IMAG0090.JPG,2016:10:30 02:29:39,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0091.JPG,2016:10:30 02:30:20,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0092.JPG,2016:10:30 02:31:01,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0093.JPG,2016:10:30 02:32:45,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0094.JPG,2016:10:30 02:35:46,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0095.JPG,2016:10:30 02:37:39,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0096.JPG,2016:10:30 02:37:54,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0097.JPG,2016:10:30 02:44:54,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0098.JPG,2016:10:30 02:49:11,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0099.JPG,2016:10:30 02:50:33,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0100.JPG,2016:10:30 03:07:19,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0101.JPG,2016:10:30 03:10:08,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0102.JPG,2016:10:30 03:12:48,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0103.JPG,2016:10:30 05:01:03,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0104.JPG,2016:10:30 05:01:18,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0105.JPG,2016:10:30 05:01:33,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0106.JPG,2016:10:30 05:01:48,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0107.JPG,2016:10:30 05:02:12,2017:08:31 18:38:52
2E,R1,NIA_S1_2E_R1_IMAG0108.JPG,2016:10:30 05:02:27,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0109.JPG,2016:10:30 05:03:27,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0110.JPG,2016:10:30 05:04:10,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0111.JPG,2016:10:30 05:04:33,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0112.JPG,2016:10:30 05:05:16,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0113.JPG,2016:10:30 06:03:01,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0114.JPG,2016:10:30 06:03:16,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0115.JPG,2016:10:30 06:03:32,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0116.JPG,2016:10:30 06:05:36,2017:08:31 18:38:53
2E,R1,NIA_S1_2E_R1_IMAG0117.JPG,2016:10:30 10:34:57,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0118.JPG,2016:10:30 10:35:14,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0119.JPG,2016:10:30 10:41:18,2017:08:31 18:38:54
2E,R1,NIA_S1_2E_R1_IMAG0120.JPG,2016:10:30 22:45:24,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0121.JPG,2016:10:30 22:46:49,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0122.JPG,2016:10:30 22:47:17,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0123.JPG,2016:10:30 22:47:35,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0124.JPG,2016:10:30 22:47:50,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0125.JPG,2016:10:30 22:48:06,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0126.JPG,2016:10:30 22:48:38,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0127.JPG,2016:10:30 22:49:09,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0128.JPG,2016:10:30 22:49:27,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0129.JPG,2016:10:30 22:50:03,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0130.JPG,2016:10:30 22:50:25,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0131.JPG,2016:10:30 22:51:46,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0132.JPG,2016:10:30 22:52:41,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0133.JPG,2016:10:30 22:53:16,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0134.JPG,2016:10:30 22:53:48,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0135.JPG,2016:10:30 22:54:04,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0136.JPG,2016:10:30 22:54:19,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0137.JPG,2016:10:30 22:56:06,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0138.JPG,2016:10:30 23:00:40,2017:08:31 18:38:49
2E,R1,NIA_S1_2E_R1_IMAG0139.JPG,2016:10:30 23:03:44,2017:08:31 18:38:50
2E,R1,NIA_S1_2E_R1_IMAG0140.JPG,2016:10:30 23:16:02,2017:08:31 18:38:50
2E,R1,NIA_S1_2E_R1_IMAG0141.JPG,2016:10:30 23:22:14,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0142.JPG,2016:10:31 03:58:48,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0143.JPG,2016:10:31 04:01:17,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0144.JPG,2016:10:31 04:01:37,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0145.JPG,2016:10:31 04:01:53,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0146.JPG,2016:10:31 04:03:49,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0147.JPG,2016:10:31 12:43:16,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0148.JPG,2016:10:31 12:44:39,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0149.JPG,2016:10:31 12:51:21,2017:08:31 18:38:51
2E,R1,NIA_S1_2E_R1_IMAG0150.JPG,2016:10:31 17:26:43,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0151.JPG,2016:10:31 17:38:02,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0152.JPG,2016:10:31 17:38:46,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0153.JPG,2016:10:31 17:43:24,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0154.JPG,2016:10:31 17:44:26,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0155.JPG,2016:10:31 17:46:47,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0156.JPG,2016:10:31 17:56:09,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0157.JPG,2016:10:31 18:22:48,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0158.JPG,2016:10:31 18:23:47,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0159.JPG,2016:10:31 18:27:29,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0160.JPG,2016:10:31 20:24:20,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0161.JPG,2016:10:31 20:25:26,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0162.JPG,2016:10:31 20:25:54,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0163.JPG,2016:10:31 20:26:50,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0164.JPG,2016:10:31 20:27:05,2017:08:31 18:38:47
